en_text,jp_text,google_translated,score
I think this would bring a smile even to Ikaros-chan and Nymph-chan.,"（智樹）この隙に
ニンフの鎖を切るぞ！","To this chance
I'll cut the strand of Nymph!",0.14285714285714285
"You want to do something for them, right?","あっ ダメ！
そんなことしたら…","Heavy!
If you do such a thing ...",0.11764705882352941
Something so they can truly smile.,（ハーピー１）死ねー！,Death!,0.0
You follow Mitsuki in that.,（ハーピー２）うっ… 食らえ！,Uh ... eat!,0.0
Something only you can do.,"イージス！
（ハーピー２）構わず 撃て！","Aegis!
 Do not share it!",0.09090909090909091
That is if you don't want to regret everything.,あれは…,That is…,0.08333333333333333
I don't know. How about asking them directly?,"（智樹）先輩 どうやったら
この鎖 切れますかね？","Senior
Can you break this chain?",0.058823529411764705
"Stop it, Alpha!",爆弾になってるの！,It's a bomb!,0.25
Tomoki is going to find out!,人の話を聞きなさいよ！,Listen to the story of people!,0.16666666666666666
Alpha!,（智樹）それでいこう！,Let's go!,0.2
"Master, I must apologize.",私 分からないの,I do not know,0.1111111111111111
I'm the weapon you hate so much.,"友達が困ってたら 助ける
当たり前のことをしてるだけだ","Help if your friends are troubled
I'm just doing something natural",0.10526315789473684
I thought it was unfair for a girl like you to be born a killing machine...,"生まれてきて 一度も
幸せだなんて思ったことなかった","Born and once
I did not think that I was happy",0.13043478260869565
"But you know, Icarus... This is what I think right now.",だけど 今 分からないの,But I do not know now,0.25
I'm glad you're a weapon.,幸せだって感じてる,I feel happy,0.1
"Thanks to that, you can save your friend.",今なら 私 きっと笑える,Now you can laugh at surely,0.14285714285714285
"Type Alpha, Icarus...",アルファ,alpha,0.2
Her master must be a real loser...,（ニンフ）心から 笑えるわ,I can laugh from my heart,0.0
Aegis!,（そはら）じゃーん！,Jan!,0.3333333333333333
Connect.,よかった,Was good,0.0
Cerceis.,♪～,♪ ~,0.0
