en_text,jp_text,google_translated,score
"I like being with you,",頼みますよ～,I will ask you,0.25
"I'm selfish today, so...","もう頼み込むしか
方法ないんじゃないかな","How much asking for
I'm not a way",0.14285714285714285
"I'll kiss you lots, okay?",はあ～　私の全部　飲んだの？,Ha ~ Did you drink all?,0.15384615384615385
"Morning, Haruka.",春香　抹茶ラテ買って,Buy Haruka Matcha Latte,0.14285714285714285
"Hey, hey!",わあ～　抹茶！,Wow ~ Matcha!,0.16666666666666666
Which part do you want?,≪（美月）まだ飲みたいの？　優,« Do you still want to drink?Superiority,0.36363636363636365
What did you just eat while I was distracted?!,割引券があった！,There was a discount ticket!,0.13333333333333333
"The Witch, the Apple, and Onee-chan",＜まさか　これって＞,<Masaka this>,0.0
I had a little something to do!,頑張りますから～！,I will do my best ~!,0.25
"The witch is a queen, right? \NI wanted to do that, too.","そうだね　優も来ちゃったし
また日を改めて…","That's right, good too
Also again the day ...",0.23809523809523808
Why is the witch so popular?,今日は　もう無理かな？,Is it overdoing today?,0.2
It's not weird! It's cool!,そッ　そうね,It looks like,0.125
That's why?!,どうしたの？,What's wrong?,0.2857142857142857
"Oh, then why don't we do this?",私のこと　置いていかないで！,Don't leave me!,0.16666666666666666
Kyah! I'll take it!,"春香と一緒がいいから
１人で行っちゃダメ","Because it is good with Haruka
I can not go alone",0.13333333333333333
Hm? I can feel eyes on me...,分かんないな,I can not understand,0.18181818181818182
President Mitsuki is looking this way...,ウソだよ,It is a lie,0.1
You're right.,＜たっくさんキスしてあげるね＞,<I'll give you a lot of kiss>,0.07692307692307693
That's right...,おはよう　春香,Good morning Haruka,0.0
Does this mean...,ねえねえ　私達　今度の文化祭で,Hey hey at the cultural festival this time,0.1
you're going to participate in Snow White with us?,白雪姫やるでしょ？,Do you do Snow White?,0.3333333333333333
Really?! Yay!,魔女！？　う～ん,witch!?Ugly,0.3333333333333333
No way! I'm not!,"何　食べてるのさ
どさくさに紛れて","What I'm eating
Friendly",0.2222222222222222
"How about it, President?","そっちは何で
火花　散らしてんの？","What is it
Are you sparkling?",0.18181818181818182
I think participating rather than \Nsnooping would make it easier,私も　それがやりたかったの,I also wanted to do it,0.14285714285714285
"That's true... If I participate,","＜自分と
重なるところがあるのかな＞","<And
I wonder if there is a weight",0.13333333333333333
I'll get a chance to talk to Haruka-san... Wait!,"鏡の自分に話しかけるって
おかしいよね","I talk to myself of the mirror
It's funny",0.16666666666666666
Bang,"うわ～　本格的
怖い～","Wow-authentic
Scary ~",0.0
The huntsman!,"優ちゃん！
しずくちゃん！","Yu-chan!
Shizuku-chan!",0.2
"And I guess it would work if \Nshe played the prince, too...","＜あッ　こっち見た
気づかれちゃったかしら＞","<I saw it
I wonder if it was aware>",0.15
Little Sister,≪（ゆず）ちょっと　楓,« a little,0.25
"Wait, that's not right!",でねでね！,Well!,0.125
"Huh? Oh, nothing.","（木谷）こらッ
ああッ",Oh,0.16666666666666666
Me?,お姉ちゃん？,older sister?,0.25
I want to be the huntsman!,"今のは　大きく
ステップを踏んでいただけです","Now is big
I'm just stepping on the steps",0.13333333333333333
Is she saying...,いや　その…,No ...,0.2
"""You're not fit to be Yuu's attendant""?",どうしたの？　お姉ちゃん,What's wrong?  older sister,0.125
I'm not cut out for it.,"何でもないのよ
たまたま通りかかっただけ","It is not anything
I just passed",0.25
"Hey, hold on!",へえ～　どこで？,Hey ~ Where?,0.125
"Come to think of it, the witch...",扉に張り付いてるよ,I'm sticking to the door,0.15384615384615385
"Oh, right, we had two witches...","ああ見えて　勇気が出なくて
声をかけられないのかも","Oh, I can not give courage
Maybe you can not speak",0.125
"Wait, that wasn't...",そうだよ　どうしてコトネは,"That's right, Kotone is",0.2
She fainted!,"もしかして
えッ！？","As well
Eh!?",0.14285714285714285
Why is it Haruka-san again?,"どうして
しずくちゃんが落ち込んでるの？","why
Shizuku-chan is depressed?",0.375
I can't believe I'm going to be \Npretending to kiss Haruka-san...,何で勝手に　そうなるのよ！,Why are you going to be free!,0.17647058823529413
"No, I suggested this myself.","ウソウソ
しないわよ","Uruso
I do not",0.1
Bring it on!,"お姉ちゃんってば！
ちょっ…","My sister!
...",0.14285714285714285
Looks like she's enjoying this.,"お願いします
優ちゃんのためにも","please
For your own",0.0
President Mitsuki isn't getting up...,"…ってば！
ヒャ～ッ","...
Hya",0.125
"Come to think of it, I guess nobody \Nmentioned it'd be a cold reading...","私のバカ
見張るために　やるんだから！","My stupid
I'm going to see it!",0.13636363636363635
What should I do?,会長　どうですかね,How is the chairman?,0.1111111111111111
"If we're doing this, \Nlet's get on with it!",＜そうだわ　参加したほうが＞,<That's right if you participate>,0.10526315789473684
O-Okay!,はあ　はあ　はあ…,Has Ah!,0.25
Ow!,えッ！？,Eh!?,0.25
Onee-chan!,"猟師よ！
こだわりますね","Hunter!
I'm committed",0.16666666666666666
Huh? What?,"＜そういえば　白雪姫って
どんな話だったかしら＞","<Again, Snow White
What kind of thing was it?",0.15384615384615385
"Haruka, just you watch!",ありがとう,Thank you,0.14285714285714285
That's your punishment for not watching.,"そうじゃないわよ！
お姉ちゃん　どうしたの？","That's not right!
What did your sister?",0.2857142857142857
Just get this off me!,猟師は私がやりたいわ,The hunter wants me,0.1111111111111111
Do it normal!,"猟師と王子様を
兼ねようかな～と","Hunter and prince
Let's do it",0.2222222222222222
What am I gonna do with you...,"＜優のお付きさんなんて
あなたに務まらないわ＞","<Good with good attendance
I will not go to you>",0.17647058823529413
Today's Shizuku-chan,おお～　それいいですね,Oh ~ That's good,0.14285714285714285
Fanservice scene!,"うう～！
別のシーンにしよう","Umm!
Let's make another scene",0.25
Y-You think?,あッ？,?,0.3333333333333333
Does it bother you that I wear \Nthe same hairstyle you do?,優ちゃん　何するの～？,What do you do?,0.23076923076923078
"Oh, you looked away!",痛～い！,Pain!,0.14285714285714285
It's the Culture Festival! It's a Sleepover!,朗読劇なんだから　立って！,Standing because it is a reading machine!,0.23076923076923078
