en_text,jp_text,google_translated,score
"Even so, you shouldn't be careless, since good things are always followed by bad things.",キャンプ中はひだまり荘でもいいからバーベキューしたいな～,"I want to barbecue because it is good to be a hidamaru, during the camp",0.10344827586206896
Huh?,へっ…今日？,Hey ... Today?,0.2
"Oh yeah, there's a room change for the upcoming class.",うん、そうね　行きましょうか,"Yeah, let's go",0.2
Is that right?,え？今日ですか？　さすがに急すぎじゃ…,picture?Is it today?It is too rushing ...,0.2
"By the way, Yuno-chi, how's your assignment?",行こうよ、ゆのだって新しいの買ったでしょ？,"Let's go, Yunado bought a new one?",0.17647058823529413
I went to sing karaoke a lot.,もうアサガオなんか見たくありません,I do not want to see Azagao anymore,0.14285714285714285
"On New Year, I wore a beautiful kimono and paid the first visit of the year to the shrine.",プール行くなら、物置にあれありましたよね,"If you go to the pool, there was a place in the place",0.15384615384615385
"...because it isn't strange, since I'm still not in the position to give it out... How rude of them, don't you agree?",校長がこんな宿題を出すから私は学校が休めません,"Because the principal comes out such a homework, I can not rest",0.18181818181818182
"Well then, class will begin!",痺れる、ショコラ、起きてください,"Nice, chocolat, please get up",0.08333333333333333
What should I do...?,うん…覚えてないな,Yeah ... I do not remember,0.3333333333333333
"All right, we'll stop here for today.",あたしたち行く用意してよっか,Prepare for me,0.08333333333333333
"Oh, Yuno-san, what's the matter?",何持ってけばいい？,What should I do?,0.18181818181818182
"It's finally lunch break! Yuno-chi, let's go to lunch!",たまたま安かったからさ,Because it happened to be cheap,0.13333333333333333
Yeah...,あはぁ…,Ahaha ...,0.3333333333333333
"Sensei, when did you...?",よう、一年生　ここはもう慣れた？,"As a first grader, did you get used to it?",0.26666666666666666
"""Happy New Year. This year, best regards.""",一年生もう一人いたよね,One year another person,0.07692307692307693
There!,あった,there were,0.3333333333333333
I wonder if I'll have enough time to copy this over.,びっくりした…,I was surprised…,0.07142857142857142
Yuno-chi! Keep it up!,できた,did it,0.16666666666666666
This is so embarrassing.,これ,this,0.2
Snow...,あ…あのですね,Oh ... That's right,0.16666666666666666
Yes?,これぐらい？,What is this?,0.2
All right. I've received it.,んなわけないでしょ？,I wonder if it is not.,0.2727272727272727
Was that your assignment just now? You made it just in time!,プールから帰ってきたら、ちょうどいいんじゃない？,"If you come back from the pool, it's just right?",0.18181818181818182
"Here, your reward.",お～、すごい立派,"Oh, a great honor",0.1111111111111111
Wow! What's this?,わ～い,Wow,0.16666666666666666
I see.,じゃ、取ってきます,"Well, I will take",0.14285714285714285
Yo!,あっ…,Ah…,0.0
"Nope, everyone. Sorry, but leave all this up to me!",あ、みんな待って…,"Oh, everyone is waiting ...",0.11764705882352941
Miya-chan! What are you doing?,トンカチ？,Tonka?,0.125
"Well then, Yuno-san, see you later.",やっぱ沈むか～,"After all,",0.1
"Miya-chan, I forgot to thank her for what happened before!",どうしても沈んちゃうんで…,I'm going to sink some ...,0.11764705882352941
Done!,宮子！,Miyako!,0.3333333333333333
Huh? P-i-e-c-e?,いざ？,?,0.3333333333333333
"Back when we were little, we were so happy that snow fell.",話戻して、話戻して,"Talk back, talk back",0.15384615384615385
Saying that is like saying I'm a weirdo.,いやいや、大時化じゃなければ平気だよ,"No, I'm fine if it is not a major time",0.23529411764705882
"But you did play with the snow, right?",お、ゆのっち？,"Oh, Yuunchi?",0.16666666666666666
I'll go and thank Hiro-san for the rice ball.,そして元の位置に戻す,And restore the original position,0.14285714285714285
"Miya-chan, that's the eleventh time already.",そ…そうだっけ,That's right ...,0.18181818181818182
"Um, I'm sorry about what happened earlier. I still haven't thanked you.",よっし、私もいくぞ～,"Well, I'm also going ~",0.15789473684210525
Were you going back to your room just now? You must be cold. How about coming inside and drinking some hot tea?,すごい筋肉質でちょっと近づき過ぎって思っただけだったけど,I just thought that it was too close to my meat quality,0.06060606060606061
Assignment?,シンクロ？,Sign?,0.3333333333333333
I see. So that's how it was.,大丈夫かなあの子…,It's okay to ...,0.16666666666666666
"Miya-chan, you're just like a cat.",そうですね、ご褒美も必要ですね,"Yes, you also need a reward",0.23076923076923078
"When I'm near the fire, my body and soul just melt.",水の中にいる間は楽なのに、上がる時にずーんと重くなるのよね,"It's easy while in the water, but it will be heavy when I go up",0.15384615384615385
I didn't notice it at all.,買ってきましたよ、ポテトと唐揚げ,"I bought it, fried potatoes and fried chicken",0.14285714285714285
"Miya-chan, don't tell me that you're weak in English?",宮ちゃん、まずは？,"Miya-chan, first?",0.21428571428571427
You're right. Is it a wild one?,それに運動した後だから美味しいのよ,It is delicious because it exercising,0.15384615384615385
"Miya-chan, what's this...?",うん…私は海よりプール、海怖いから,"Yeah ... I am from the sea, from the sea",0.15384615384615385
Moai... I can't see how they're anything other than stepping stones...,あたしは…どっちもいいよね,I'm fine ...,0.125
"Hiro-san, it's this.",沈んだら辛いけど,It's painful if you sink,0.2
Actually there are garbage cans inside them.,私海ってあまり行ったことないわ,I have never been there,0.08333333333333333
And this is the snowman that I made.,プールの水の中と海の中って違うよね,The inside of the pool's water and the sea is different,0.1875
"All right. I'll pour you some tea, so eat what's there for now.",だから、プールの時間頑張れました,"So, I did my best for the pool time",0.17391304347826086
"It'll be fine as long as I make it. So how did you make yours, Yuno?",どうしてヒロさん、そんな気にするんですか？,"How do you like Hiro, do you like that?",0.19047619047619047
Mail...,うぇ…　ヘトヘト,う ... Hettehe,0.25
"Eh?! The material, you say?!",帰ったらスイカよ,"If you return, watermelon",0.18181818181818182
And around here I put Yoshinoya-sensei's\NNew Year's greeting card and then copied it off.,おぉ～ちょうどいい感じだね,"Oh, it's just good",0.10526315789473684
Like this one?,ん？,Yeah?,0.2
The pose is different!,ひだまり荘の近くに、私有プールとかありましたっけ,There is a private pool near Hidamariso,0.09090909090909091
"Ah, me too!",そうだ、スイカだ,"Yes, watermelon",0.14285714285714285
I didn't know that...,いえ、あの…,"No, that ...",0.25
...For her to go this far... Her spirit of cosplaying sure is frightening.,すごく気持ちよくて…,Very pleasant ...,0.0625
It's almost like she's inventing the trend.,自分の体じゃないみたいに、ふわって水に浮かんで,"It looks like it's not your body, floating in water",0.17647058823529413
It's that one to the right.,そ、そうかな…,"Well, that's right ...",0.2727272727272727
Ah! I wonder if it's from Yoshinoya-sensei again.,いや～あたしまでいいんですかね,No ~ I wonder if it is good,0.26666666666666666
Oh! I should get going too.,生き抜きも大事です,I'm also important,0.09090909090909091
Thank you very much for the rice ball today.,ありがとうございます、呼んでもらって,"Thank you, I called",0.15384615384615385
It's fine.,そこか？　そこなのか？,Is it there?Is it there?,0.14285714285714285
I'm on a diet today as well. I need to do my best...,隙あり,With a gap,0.058823529411764705
Please feel free to give any leftover food to me!,どうぞ,please,0.1
Miya-chan!,宮ちゃんずるい,Miya-chan,0.5
"I ordered udon with deep-fried tofu, and Hiro ordered only two rice balls.",ごめん、一枚だけ,"Sorry, only one piece",0.11764705882352941
"And then Hiro said to Miyako, ""Doesn't that lunch contain a lot of calories?"" as usual.",宮子ずるい,Miyako,0.045454545454545456
"You know, during New Year, I ate too many rice cakes...",わはぁ、いただき…,Thank you very much ...,0.125
"Ah, yes! That's the problem!",いや、あの感じは…,"No, that feeling is ...",0.16666666666666666
The calories kept on building up while I didn't move much! Yet the rice cakes... the rice cakes were going down and really stretching me!,それに、重い…,And heavy ...,0.08
Whoa! I didn't hear it's that dangerously easy to put on weight.,大きいですね,It is big,0.05555555555555555
You just did.,ありがとうございます,thank you,0.2
"Anyway, if you have leftovers again, please give them to me.",まぁ、お礼はしておきたいよね,"Well, I would like to thank you",0.16666666666666666
So that's what you were trying to say?,ゆのは十九に戻ってくるんだっけ？,Yuno comes back to ninete nine?,0.13333333333333333
I just...,あたしも十九で考えてるけど…,I also think at ninetey ...,0.2857142857142857
Ah! Hiro-san too?,宮ちゃんもだよね,Miya-chan too,0.16666666666666666
Oh! The snow stopped.,あ、なら連絡ちょうだい,"Oh, if",0.125
"Hm, maybe I should go to VeryMart before it snows again.",いや、私は十九にはあっち出て、二十日の朝につくはず,"No, I went out to nineteeen and should take the morning of the twenty day",0.16666666666666666
"Yeah. It's a bit early to say this, but good night.",別れが寂しいっていいことだよね,It is good that farewell is lonely,0.1111111111111111
Ah... It's a mess...,そりゃいいけど,That's right,0.125
A lot of things happened today as well.,話したいこといっぱいあるな～,There are a lot of things I want to talk,0.26666666666666666
That's because it's summer.,何故今年のヒロさんは、暖色の水着を選ん…,Because of this year's Hiro choose a warm swimsuit ...,0.13333333333333333
"After all the time you put into raising those mint plants, why are there worms on their leaves?",やっぱりその水着いいね,After all the swimsuit good,0.13636363636363635
So there are a lot of mysteries that remain as mysteries. I guess it'll be difficult to solve all of them.,暖色系の明るい色に比べて,Compared to the bright color of warm color,0.07692307692307693
