en_text,jp_text,google_translated,score
He's totally my type.,"うちの副担任が新任の先生やから
紹介だけしとくわ","My deputy homeroom teacher is new teacher and from
Introduction only",0.06666666666666667
That's the complete opposite of Otani-kun.,（中野）すまん すまん,Summan,0.0
From now on... Cain-sama is the one!,"（舞竹）ああ さっきの
（リサ）はい！","ah
 Yes!",0.09090909090909091
I wonder what class he's in...,"教科のほうでは
英語のリーダーを担当します","In the subject
I'm in charge of the English leader",0.13333333333333333
What are you talking about?,"（リサ）
ここの先生やったんですか？",Did you do a teacher here?,0.18181818181818182
You're seriously sickening.,はじめまして,nice to meet you,0.125
This is bad!,はーい！,Yes!,0.2
"Oh? So she can't get over it, huh...","（大谷）はあ？
（舞竹）そう",is it?,0.15384615384615385
I don't know.,はい！ 私 やります,Yes!I will do it,0.2222222222222222
"Okay, back to your seats.","（舞竹）みんな
決定でいいですか？","Everyone everyone
Is it okay to make a decision?",0.14285714285714285
The class reps will be Otani and Koizumi.,ちゃうよ,I will,0.1
Hey!,（リサ）先生！,teacher!,0.3333333333333333
Is there a problem?,はあ？,Is it?,0.3333333333333333
Let me introduce him.,"いっそ乗り換えられたら
楽やねんけど","If it is transferred more
Excuse me",0.09090909090909091
Cain-sama!,"ゲーマーの独り言にしか
聞こえへんで","Only the soul of the gamer
Hearing",0.0
"Calm down, Koizumi.",ぷう,Puffer,0.0
Yes! So you're a teacher?,そんな しっとり言うても—,Even if you say such a moist,0.15384615384615385
Please just call me Maity.,"なんで俺まで
学級委員やらなあかんねん","Why to me
Class member",0.1
Is it all right if we decide class reps now?,"それはそうと ゲームのキャラと
人間を重ねんのは どうかと思うで","That's right with the character of the game
I wonder if he is a human beings",0.125
Really? Then the other one will be...,えっ？,eh?,0.1
Sensei!,ええって もう！,Yes!,0.3333333333333333
What a cute nickname.,何？,what?,0.16666666666666666
He's so nice... Maity...,やるわ,Dear,0.0
"Don't tell me you're giving up on Otani-kun, and going after Maity?","海坊主のライブ終わってから
お前 さっさと帰ったやろ？","After the Live of the Motone Lord
You back home?",0.13043478260869565
Maity is like Cain-sama...,くっ…,...,0.2
I'd stop you! A gross man like that...,"こ… ここここ
こんなもんでは—","This ...
Such a",0.15384615384615385
"Even if you say that casually,",ありがとうございます,thank you,0.125
And that face isn't cute at all.,"（リサの声）
ホンマや　イヤんなるわ",Honma and I may,0.08333333333333333
How long is Otani going to string me along?,力いっぱい震えてるやないかい,I'm going to shake my power,0.13333333333333333
Why do I have to be a class rep too?,"（男子生徒たち）
シャツボタン開けすぎやろ
前髪 長すぎやって","Shirt button open too much
I'm too long",0.11764705882352941
Why not?,"（女子生徒たち）
マイティ ステキ
外国人みたい","Mighty wonder
Like foreigners",0.0
"Never mind that, for now.",さて,Now,0.14285714285714285
Weren't you talking about it this morning?\NSomething about me forgetting something.,"じゃあ ここまでを
誰に訳してもらおうかな","Then so far
Who would you tell me",0.1
I do mind!,コラッ 大谷 起き！,Kora Otani get up!,0.125
"Oh, I almost forgot.",（小声で）あっ 大谷君 大谷君,"Oh, Otani Otani",0.2857142857142857
What?,"（リサ）ん？
（信子）ええ？","?
 yeah?",0.3333333333333333
Wow! How cool!,うわああああ！,Oh oh wow!,0.4
Awesome! Are you really giving this to me?,"（舞竹）でも授業中は
君の瞳を僕に見せててほしいな","Even in the class
I want you to show your eyes to me",0.15789473684210525
Damn it. I hate this.,"掃除当番の表を作ってほしいって
いいかな？","I want you to make a table of cleaning
Is it okay?",0.11764705882352941
Otani-kun?,私も なんで大谷なんやろ？,Why is Otani?,0.2
"Otani-kun, Otani-kun...",（リサ）あーあ…,Oh ...,0.25
"Hey, Otani, wake up!",ぎゃあ！ やめて お願い,!Please stop,0.125
"He's off in dreamland, huh?",そうもいかんのちゃう？,Let's do it?,0.18181818181818182
How nice! I'm going to sleep too!,頑張ってるよ,I'm working hard,0.18181818181818182
"Damn you, Otani. I'm going to sleep too.","学級委員の仕事せな
あかんのちゃうの？","Class member work
Are you going to be?",0.17647058823529413
Why do I like Otani?,"なんで大谷なんやろって
理由なんか もう—","Why is Otani
Reason",0.25
Line up! Has everyone warmed up?,でも カッコいいやろ？,But cool?,0.1111111111111111
Ahh. It's a matching pair.,"俺 バスケやってるとき
めちゃくちゃカッコいいからな","When I'm doing a basketball
It's pretty cool",0.21428571428571427
Is it all right for you not to do the class rep work?,"出来たん？ って
手伝う気 全然ないやろ","Was it done?In
I will not feel at all",0.19047619047619047
You...,"学級委員なってもうたん
お前のせいやろが","I'm already a class member
Yaro before you",0.1
Why...,ウウッ…,Uh ...,0.3333333333333333
"I don't even know, myself.","ホンマに言うなよ
キモ死にするわあ","Don't say Honma
I will die",0.25
"In the end, I still prefer Otani, after all.","〝まだ 俺のことを
好きでいろ〞","""Still me
I like ""I like""",0.13333333333333333
Ahh. Thanks for all your hard work.,"（リサの声）
やめとけって…",Stop ...,0.0
I'm tired.,大体 分かってきたわ,I knew roughly,0.16666666666666666
Is it because I'm so cool when I play basketball?,…っていう意味？,... What does it mean?,0.13333333333333333
"So, are you done?",（大谷）ん？,?,0.16666666666666666
"Of course. It's your fault I'm class rep, in the first place.","こんなふうに あん時も
小泉の顔が目の前にあったんや","Such a time
Koizumi's face was in front of my eyes",0.12
What is it? Did you remember Maity-sensei's gentle whisper?,"米 取ろうとしたら
頭がフラーッとして","If you try to get rid of rice
Head is fluffy",0.1
No! Don't mention Maity! He's disgusting!,小泉の髪の—,Koizumi's Hair-,0.09090909090909091
I do.,そっから あとは知らん,I do not know after that,0.2857142857142857
"When he says ""don't""...",このアホんだら,This fool,0.0
I get it.,米？ 米なあ,Is it rice?Rice,0.14285714285714285
When I was sick and you came to visit me...,"あんたがカゼひいて
学校休んでるから—","Annota is Kaze
Because I'm going to rest-",0.1111111111111111
That's right. I was staring at your face like this...,あの時 私 めっちゃ頑張ったのに,At that time I did my best,0.17647058823529413
Rice... Rice... Rice...,（リサ）米…,rice ...,1.0
Rice stuck to it...,それを 米って…,It is rice with it ...,0.42857142857142855
...it's all pissing me off.,（リサ）やっぱり あれは—,After all,0.1111111111111111
Rice? Rice?!,"（リサ）ふーん
（大谷）な？","Ho
?",0.25
I eat plenty of rice!,私 頑張ってるよ,I'm working hard,0.1111111111111111
"What do you mean, ""sorry""?","このまま大谷のこと好きでおっても
何にも変われへんの？","I like this way to love Otani
What's wrong?",0.1111111111111111
"Even though the two of us are alone in this room right now, I don't feel a thing.",もういい やめる,I have a good thing,0.13043478260869565
"Now that I think about it, I was so embarrassed I could've died.","好きでおっても
何も変われへんのやったら","I like it
If nothing is changing",0.10526315789473684
You didn't take the rice.,何の意味もないんやったら,If you don't do anything,0.2
I'm really no good?,（リサの声）もう… やめるもん,... I'm sorry,0.25
